id,zipcode,city,state,dateSold,bathrooms,bedrooms,livingArea,homeType,homeStatus,lotArea,lotUnit,address,price
18533,99577.0,Eagle River,AK,1640332800000.0,3.0,2.0,1524.0,CONDO,RECENTLY_SOLD,0.0,sqft,"12620 Old Glenn Hwy #C, Eagle River, AK 99577",269793.0
20523,27332.0,Sanford,NC,1641542400000.0,3.0,4.0,3082.0,SINGLE_FAMILY,RECENTLY_SOLD,1.91,acres,"7811 Villanow Dr, Sanford, NC 27332",425000.0
19278,2871.0,Portsmouth,RI,1639987200000.0,1.0,3.0,1176.0,SINGLE_FAMILY,RECENTLY_SOLD,0.3173553719008264,acres,"295 Daniel Ave, Portsmouth, RI 02871",260000.0
5207,22554.0,Stafford,VA,1640851200000.0,3.0,5.0,3320.0,SINGLE_FAMILY,RECENTLY_SOLD,1.1,acres,"5 Alda Rae Ct, Stafford, VA 22554",450000.0
20399,58501.0,Bismarck,ND,1639382400000.0,2.0,3.0,1560.0,SINGLE_FAMILY,RECENTLY_SOLD,0.16,acres,"311 N 15th St, Bismarck, ND 58501",165300.0
24671,4976.0,Skowhegan,ME,1640905104779.5823,2.0,2.0,1236.0,SINGLE_FAMILY,RECENTLY_SOLD,0.42,acres,"125 Main St, Skowhegan, ME 04976",164300.0
6969,20659.0,Mechanicsville,MD,1641283200000.0,4.0,5.0,3616.0,SINGLE_FAMILY,RECENTLY_SOLD,4.49,acres,"29790 Cheryl Ct, Mechanicsville, MD 20659",602000.0
20881,60010.0,Barrington,IL,1641283200000.0,5.0,4.0,6434.0,SINGLE_FAMILY,RECENTLY_SOLD,5.922,acres,"22536 N Trillium Ct, Barrington, IL 60010",870000.0
18167,98512.0,Olympia,WA,1641456000000.0,3.0,2.0,1505.0,TOWNHOUSE,RECENTLY_SOLD,0.0,sqft,"3355 Simmons Mill Ct SW #A, Olympia, WA 98512",385000.0
23212,20814.0,Bethesda,MD,1641542400000.0,1.0,1.0,902.0,CONDO,RECENTLY_SOLD,0.0,sqft,"10630 Montrose Ave #M102, Bethesda, MD 20814",217500.0
17648,4558.0,Pemaquid,ME,1640905104779.5823,1.0,2.0,1396.0,SINGLE_FAMILY,RECENTLY_SOLD,1.3,acres,"46 Bradley Hill Rd, Pemaquid, ME 04558",190100.0
15798,94521.0,Concord,CA,1641542400000.0,2.0,4.0,1160.0,SINGLE_FAMILY,RECENTLY_SOLD,6098.4,sqft,"4231 Sherwood Ct, Concord, CA 94521",800000.0
13199,42459.0,Sturgis,KY,1640160000000.0,2.0,2.0,320.0,SINGLE_FAMILY,RECENTLY_SOLD,9583.0,sqft,"915 N Grant St, Sturgis, KY 42459",19000.0
19677,5855.0,Newport,VT,1640160000000.0,3.0,3.0,1466.0,SINGLE_FAMILY,RECENTLY_SOLD,4.66,acres,"2357 Beebe Rd, Newport, VT 05855",150000.0
13103,19904.0,Dover,DE,1640160000000.0,2.0,4.0,1744.0,SINGLE_FAMILY,RECENTLY_SOLD,7840.8,sqft,"918 Janeka Ln, Dover, DE 19904",235000.0
10666,59047.0,Livingston,MT,1641196800000.0,1.0,2.0,916.0,SINGLE_FAMILY,RECENTLY_SOLD,3500.0,sqft,"231 S C St, Livingston, MT 59047",388100.0
4496,99515.0,Anchorage,AK,1640851200000.0,2.0,3.0,2144.0,SINGLE_FAMILY,RECENTLY_SOLD,4460.0,sqft,"9325 Sea Parrot Cir, Anchorage, AK 99515",358900.0
4307,35062.0,Dora,AL,1640851200000.0,2.0,4.0,1642.0,SINGLE_FAMILY,RECENTLY_SOLD,0.0,acres,"6954 Brightwell Ln, Dora, AL 35062",214900.0
3520,70601.0,Lake Charles,LA,1641369600000.0,1.0,3.0,894.0,SINGLE_FAMILY,RECENTLY_SOLD,5343.16,sqft,"1814 Obrien St, Lake Charles, LA 70601",26800.0
25284,35672.0,Town Creek,AL,1640851200000.0,3.0,5.0,2327.0,SINGLE_FAMILY,RECENTLY_SOLD,3.2,acres,"(undisclosed Address), Town Creek, AL 35672",348900.0
17738,6524.0,Bethany,CT,1641196800000.0,2.0,3.0,1456.0,SINGLE_FAMILY,RECENTLY_SOLD,1.7,acres,"752 Litchfield Tpke, Bethany, CT 06524",425000.0
16803,60453.0,Oak Lawn,IL,1641283200000.0,2.0,1.0,965.0,CONDO,RECENTLY_SOLD,0.0,sqft,"10048 S Pulaski Rd APT 3H, Oak Lawn, IL 60453",90000.0
12525,64086.0,Lees Summit,MO,1640764800000.0,3.0,3.0,2118.0,SINGLE_FAMILY,RECENTLY_SOLD,8577.0,sqft,"833 NE Adams Dr, Lees Summit, MO 64086",324300.0
18813,79705.0,Midland,TX,1640851200000.0,2.0,4.0,2530.0,SINGLE_FAMILY,RECENTLY_SOLD,0.3209825528007346,acres,"3106 Auburn Dr, Midland, TX 79705",306400.0
2078,80127.0,Littleton,CO,1641196800000.0,3.0,4.0,1933.0,SINGLE_FAMILY,RECENTLY_SOLD,5227.0,sqft,"6222 S Robb Way, Littleton, CO 80127",585000.0
15301,72207.0,Little Rock,AR,1640678400000.0,3.0,4.0,2806.0,SINGLE_FAMILY,RECENTLY_SOLD,9583.2,sqft,"1310 Mellon St, Little Rock, AR 72207",330000.0
8468,53027.0,Hartford,WI,1641542400000.0,1.0,3.0,1082.0,SINGLE_FAMILY,RECENTLY_SOLD,0.2799999999999999,acres,"3139 Highway 83, Hartford, WI 53027",205000.0
2183,21727.0,Emmitsburg,MD,1641542400000.0,2.0,3.0,1584.0,SINGLE_FAMILY,RECENTLY_SOLD,5662.8,sqft,"143 N Seton Ave, Emmitsburg, MD 21727",210000.0
18276,89523.0,Reno,NV,1640678400000.0,2.0,2.0,1834.0,SINGLE_FAMILY,RECENTLY_SOLD,6098.4,sqft,"1290 Meridian Ranch Dr, Reno, NV 89523",595000.0
16068,57078.0,Yankton,SD,1639641600000.0,2.0,3.0,1806.0,SINGLE_FAMILY,RECENTLY_SOLD,7562.0,sqft,"305 James Pl, Yankton, SD 57078",172500.0
2522,4330.0,Augusta,ME,1640905104779.5823,2.0,3.0,1088.0,SINGLE_FAMILY,RECENTLY_SOLD,6534.0,sqft,"47 Highland Ave, Augusta, ME 04330",200200.0
23940,2809.0,Bristol,RI,1640764800000.0,2.0,4.0,1638.0,SINGLE_FAMILY,RECENTLY_SOLD,10454.0,sqft,"5 Harker Ave, Bristol, RI 02809",515550.0
7476,33066.0,Coconut Creek,FL,1641456000000.0,2.0,2.0,982.0,CONDO,RECENTLY_SOLD,0.0,sqft,"3855 NW 35th St #1528, Coconut Creek, FL 33066",218000.0
21374,17603.0,Lancaster,PA,1640851200000.0,3.0,2.0,2100.0,SINGLE_FAMILY,RECENTLY_SOLD,1.73,acres,"3501 Columbia Ave, Lancaster, PA 17603",411000.0
14740,42134.0,Franklin,KY,1640160000000.0,2.0,4.0,2250.0,SINGLE_FAMILY,RECENTLY_SOLD,1.509,acres,"1979 Neosheo Prices Mill Rd, Franklin, KY 42134",185000.0
11900,50138.0,Knoxville,IA,1641283200000.0,2.0,3.0,1368.0,SINGLE_FAMILY,RECENTLY_SOLD,6969.6,sqft,"518 N 2nd St, Knoxville, IA 50138",189500.0
13082,33781.0,Pinellas Park,FL,1640851200000.0,2.0,3.0,1528.0,SINGLE_FAMILY,RECENTLY_SOLD,6969.6,sqft,"6895 Circle Creek Dr N, Pinellas Park, FL 33781",390000.0
14789,89029.0,Laughlin,NV,1640764800000.0,2.0,2.0,900.0,CONDO,RECENTLY_SOLD,0.0,sqft,"2241 Bay Club Dr APT 203, Laughlin, NV 89029",145000.0
1222,93117.0,Goleta,CA,1641456000000.0,2.0,2.0,1000.0,CONDO,RECENTLY_SOLD,0.0,sqft,"319 Northgate Dr APT B, Goleta, CA 93117",621000.0
10907,19963.0,Milford,DE,1640678400000.0,2.0,3.0,2400.0,SINGLE_FAMILY,RECENTLY_SOLD,3.1,acres,"955 Rothermel Rd, Milford, DE 19963",425000.0
11771,2920.0,Cranston,RI,1641283200000.0,2.0,3.0,1741.0,SINGLE_FAMILY,RECENTLY_SOLD,4400.0,sqft,"190 Farmington Ave, Cranston, RI 02920",340000.0
2154,46792.0,Warren,IN,1641542400000.0,2.0,3.0,1700.0,SINGLE_FAMILY,RECENTLY_SOLD,0.2212,acres,"407 N Main St, Warren, IN 46792",170555.0
7259,6615.0,Stratford,CT,1640678400000.0,5.0,9.0,2480.0,MULTI_FAMILY,RECENTLY_SOLD,0.31,acres,"136 Peace St, Stratford, CT 06615",600000.0
25564,31632.0,Hahira,GA,1641369600000.0,3.0,4.0,2350.0,SINGLE_FAMILY,RECENTLY_SOLD,0.4699954086317722,acres,"7281 Teal Lake Cir, Hahira, GA 31632",394900.0
2298,6716.0,Wolcott,CT,1640851200000.0,2.0,3.0,1157.0,SINGLE_FAMILY,RECENTLY_SOLD,0.25,acres,"47 Lewis Ave, Wolcott, CT 06716",275000.0
12681,99623.0,Wasilla,AK,1640678400000.0,2.0,4.0,1589.0,SINGLE_FAMILY,RECENTLY_SOLD,0.94,acres,"2948 N Sally Mae Cir, Wasilla, AK 99623",300300.0
8350,19720.0,New Castle,DE,1640160000000.0,1.0,2.0,850.0,SINGLE_FAMILY,RECENTLY_SOLD,6098.400000000001,sqft,"5 Stanton Ave, New Castle, DE 19720",110000.0
21864,5060.0,Braintree,VT,1641369600000.0,1.0,3.0,1170.0,SINGLE_FAMILY,RECENTLY_SOLD,23.0,sqft,"298 Rolling Rock Rd, Braintree, VT 05060",280000.0
16744,99901.0,Ketchikan,AK,1640160000000.0,2.0,3.0,1932.0,SINGLE_FAMILY,RECENTLY_SOLD,2.1629935720844813,acres,"14046 N Tongass Hwy, Ketchikan, AK 99901",480200.0
19848,28374.0,Pinehurst,NC,1641542400000.0,2.0,2.0,900.0,CONDO,RECENTLY_SOLD,0.0,sqft,"250 Sugar Gum Ln #245, Pinehurst, NC 28374",324000.0
24894,48009.0,Birmingham,MI,1641456000000.0,2.0,2.0,878.0,CONDO,RECENTLY_SOLD,0.0,sqft,"1225 Derby Rd APT 5, Birmingham, MI 48009",162000.0
6728,76247.0,Justin,TX,1640851200000.0,3.0,4.0,2732.0,SINGLE_FAMILY,RECENTLY_SOLD,0.282,acres,"211 Cedar Crest Dr, Justin, TX 76247",459100.0
18420,4401.0,Bangor,ME,1640905104779.5823,2.0,3.0,1380.0,SINGLE_FAMILY,RECENTLY_SOLD,4356.0,sqft,"44 17th St, Bangor, ME 04401",237500.0
11192,99669.0,Soldotna,AK,1641369600000.0,4.0,3.0,2318.0,SINGLE_FAMILY,RECENTLY_SOLD,0.26,acres,"303 W Arlington Ave, Soldotna, AK 99669",354400.0
10842,53044.0,Kohler,WI,1641542400000.0,2.0,3.0,1702.0,CONDO,RECENTLY_SOLD,0.0,sqft,"1011 Aspen Rd #2, Kohler, WI 53044",385000.0
24750,71107.0,Shreveport,LA,1641196800000.0,2.0,3.0,1654.0,SINGLE_FAMILY,RECENTLY_SOLD,0.75,acres,"7334 Martha St, Shreveport, LA 71107",167000.0
205,20109.0,Manassas,VA,1641456000000.0,3.0,3.0,1372.0,TOWNHOUSE,RECENTLY_SOLD,0.0,sqft,"8225 Community Dr, Manassas, VA 20109",290000.0
20898,25414.0,Charles Town,WV,1639728000000.0,4.0,4.0,3654.0,SINGLE_FAMILY,RECENTLY_SOLD,0.32,acres,"102 Appaloosa Way, Charles Town, WV 25414",450000.0
18815,32909.0,Palm Bay,FL,1641542400000.0,2.0,3.0,1983.0,SINGLE_FAMILY,RECENTLY_SOLD,10019.0,sqft,"426 Cheltenham Ave SE, Palm Bay, FL 32909",357000.0
21104,37095.0,Liberty,TN,1641456000000.0,2.0,3.0,1674.0,SINGLE_FAMILY,RECENTLY_SOLD,0.47,acres,"150 Clear Creek Rd, Liberty, TN 37095",260000.0
10156,83616.0,Eagle,ID,1640905104779.5823,2.0,3.0,1852.0,SINGLE_FAMILY,RECENTLY_SOLD,5662.8,sqft,"5131 W Brunmier Dr, Eagle, ID 83616",515700.0
3538,35401.0,Tuscaloosa,AL,1640937600000.0,1.0,1.0,608.0,CONDO,RECENTLY_SOLD,0.0,sqft,"708 11th St APT 203, Tuscaloosa, AL 35401",182900.0
15190,60532.0,Lisle,IL,1641283200000.0,4.0,3.0,2310.0,TOWNHOUSE,RECENTLY_SOLD,0.0,sqft,"6147 River Bend Pl #6147, Lisle, IL 60532",351000.0
12348,67401.0,Salina,KS,1640678400000.0,3.0,4.0,1324.0,SINGLE_FAMILY,RECENTLY_SOLD,0.279040404040404,acres,"2512 Calcutta Dr, Salina, KS 67401",258800.0
15590,29483.0,Summerville,SC,1641369600000.0,3.0,5.0,3566.0,SINGLE_FAMILY,RECENTLY_SOLD,0.25,acres,"219 Berwick Dr, Summerville, SC 29483",432000.0
5701,20879.0,Gaithersburg,MD,1641196800000.0,3.0,3.0,1735.0,TOWNHOUSE,RECENTLY_SOLD,0.0,sqft,"18703 Barn Swallow Ter, Gaithersburg, MD 20879",354000.0
21375,35811.0,Huntsville,AL,1640764800000.0,2.0,3.0,1830.0,SINGLE_FAMILY,RECENTLY_SOLD,8276.4,sqft,"130 Pennington Ave, Huntsville, AL 35811",305900.0
1005,10462.0,Bronx,NY,1641542400000.0,2.431612026216735,3.729905286061692,2728.0,MULTI_FAMILY,RECENTLY_SOLD,2500.0,sqft,"1862 Holland Ave, Bronx, NY 10462",600000.0
18128,56479.0,Staples,MN,1640764800000.0,2.0,5.0,1956.0,SINGLE_FAMILY,RECENTLY_SOLD,0.6,acres,"724 Dakota Ave SE, Staples, MN 56479",162500.0
9872,19390.0,West Grove,PA,1640851200000.0,2.0,3.0,1186.0,SINGLE_FAMILY,RECENTLY_SOLD,1.94,acres,"536 E Baltimore Pike, West Grove, PA 19390",310000.0
21809,19968.0,Milton,DE,1640678400000.0,3.0,3.0,3015.0,SINGLE_FAMILY,RECENTLY_SOLD,0.8300000000000001,acres,"15428 Pemberton Way, Milton, DE 19968",615000.0
17690,66061.0,Olathe,KS,1640851200000.0,3.0,4.0,2607.0,SINGLE_FAMILY,RECENTLY_SOLD,8276.4,sqft,"12335 S Crestone St, Olathe, KS 66061",445800.0
2771,52001.0,Dubuque,IA,1641196800000.0,2.0,2.0,1150.0,SINGLE_FAMILY,RECENTLY_SOLD,6098.4,sqft,"2156 Bald Eagle Ct, Dubuque, IA 52001",199000.0
109,50701.0,Waterloo,IA,1641196800000.0,2.0,3.0,1420.0,SINGLE_FAMILY,RECENTLY_SOLD,4791.6,sqft,"402 Sunnyside Ave, Waterloo, IA 50701",48000.0
6800,58554.0,Mandan,ND,1639123200000.0,3.0,5.0,2556.0,SINGLE_FAMILY,RECENTLY_SOLD,0.22,acres,"713 16th Ave NW, Mandan, ND 58554",300300.0
19121,99403.0,Clarkston,WA,1640905104779.5823,2.0,3.0,2028.0,SINGLE_FAMILY,RECENTLY_SOLD,1.83,acres,"3255 Clemans Rd, Clarkston, WA 99403",633300.0
20573,57701.0,Rapid City,SD,1639728000000.0,1.0,3.0,976.0,SINGLE_FAMILY,RECENTLY_SOLD,10018.0,sqft,"2929 Maple Ave, Rapid City, SD 57701",213000.0
17339,89149.0,Las Vegas,NV,1641542400000.0,3.0,3.0,2567.0,SINGLE_FAMILY,RECENTLY_SOLD,7405.0,sqft,"9359 Brownstone Ledge Ave, Las Vegas, NV 89149",533000.0
13084,25314.0,Charleston,WV,1639641600000.0,2.0,2.0,1452.0,SINGLE_FAMILY,RECENTLY_SOLD,6534.0,sqft,"903 Laurel Rd, Charleston, WV 25314",95000.0
19349,29730.0,Rock Hill,SC,1640851200000.0,2.0,3.0,1193.0,SINGLE_FAMILY,RECENTLY_SOLD,6098.4,sqft,"301 S Jones Ave, Rock Hill, SC 29730",155000.0
14322,58701.0,Minot,ND,1639641600000.0,3.0,3.0,1660.0,SINGLE_FAMILY,RECENTLY_SOLD,7405.0,sqft,"605 4th St SE, Minot, ND 58701",235000.0
21539,99301.0,Pasco,WA,1640851200000.0,2.0,3.0,1726.0,SINGLE_FAMILY,RECENTLY_SOLD,6969.6,sqft,"6616 Robinson Dr, Pasco, WA 99301",390000.0
8109,62568.0,Taylorville,IL,1641456000000.0,1.0,2.0,1020.0,SINGLE_FAMILY,RECENTLY_SOLD,6098.4,sqft,"604 S Arlington Dr, Taylorville, IL 62568",68500.0
2339,40217.0,Louisville,KY,1640073600000.0,1.0,3.0,1170.0,SINGLE_FAMILY,RECENTLY_SOLD,6098.4,sqft,"907 Wagner Ave, Louisville, KY 40217",194000.0
10867,21774.0,New Market,MD,1641369600000.0,3.0,4.0,1872.0,SINGLE_FAMILY,RECENTLY_SOLD,0.26,acres,"6073 Douglas Ave, New Market, MD 21774",525000.0
23532,97213.0,Portland,OR,1641456000000.0,2.0,2.0,1224.0,SINGLE_FAMILY,RECENTLY_SOLD,4791.6,sqft,"1405 NE 76th Ave, Portland, OR 97213",435000.0
4197,72116.0,N Little Rock,AR,1640160000000.0,2.0,3.0,2045.0,SINGLE_FAMILY,RECENTLY_SOLD,7405.2,sqft,"1523 Garland Ave, N Little Rock, AR 72116",135300.0
24043,5751.0,Killington,VT,1639123200000.0,2.0,2.0,1110.0,CONDO,RECENTLY_SOLD,0.0,sqft,"534 E Mountain Rd #6, Killington, VT 05751",433000.0
8117,68106.0,Omaha,NE,1640851200000.0,2.0,3.0,1552.0,SINGLE_FAMILY,RECENTLY_SOLD,9147.6,sqft,"4916 Spring St, Omaha, NE 68106",280000.0
12914,85017.0,Phoenix,AZ,1640937600000.0,3.0,3.0,2139.0,SINGLE_FAMILY,PENDING,3977.0,sqft,"2823 W Margy Ct, Phoenix, AZ 85017",405000.0
4045,84087.0,Woods Cross,UT,1640764800000.0,3.0,4.0,2416.0,SINGLE_FAMILY,RECENTLY_SOLD,0.25,acres,"775 W 2000 N, Woods Cross, UT 84087",631800.0
21496,73071.0,Norman,OK,1640678400000.0,2.0,3.0,1153.0,CONDO,RECENTLY_SOLD,0.0,sqft,"1811 E Lindsey St APT 1, Norman, OK 73071",72500.0
22695,82201.0,Wheatland,WY,1639555200000.0,2.0,3.0,1400.0,SINGLE_FAMILY,RECENTLY_SOLD,10454.4,sqft,"105 24th St, Wheatland, WY 82201",265300.0
8066,54437.0,Greenwood,WI,1640851200000.0,1.0,2.0,768.0,SINGLE_FAMILY,RECENTLY_SOLD,0.54,acres,"W9129 Scout Rd, Greenwood, WI 54437",166500.0
25644,80220.0,Denver,CO,1641283200000.0,2.0,3.0,2207.0,SINGLE_FAMILY,RECENTLY_SOLD,6100.0,sqft,"1271 Uinta St, Denver, CO 80220",400000.0
25583,33331.0,Davie,FL,1640851200000.0,2.0,3.0,2066.0,SINGLE_FAMILY,RECENTLY_SOLD,9600.0,sqft,"5510 Windover Way, Davie, FL 33331",600000.0
24488,63304.0,Saint Charles,MO,1641456000000.0,3.0,4.0,2488.0,SINGLE_FAMILY,RECENTLY_SOLD,0.395,acres,"125 Cedar Mill Dr, Saint Charles, MO 63304",432400.0
18940,72560.0,Mountain View,AR,1640592000000.0,2.0,3.729905286061692,2450.0,SINGLE_FAMILY,RECENTLY_SOLD,0.9799816345270892,acres,"110 Osage Ave, Mountain View, AR 72560",285000.0
25663,38654.0,Olive Branch,MS,1639468800000.0,2.0,3.0,2037.0,SINGLE_FAMILY,RECENTLY_SOLD,10000.0,sqft,"9927 Sequoia Ln, Olive Branch, MS 38654",246500.0
1476,53184.0,Walworth,WI,1641456000000.0,2.0,3.0,1343.0,SINGLE_FAMILY,RECENTLY_SOLD,6534.0,sqft,"424 3rd St, Walworth, WI 53184",221500.0
25743,25314.0,Charleston,WV,1640592000000.0,3.0,3.0,2050.0,SINGLE_FAMILY,RECENTLY_SOLD,0.29,acres,"30 Squirrel Rdg, Charleston, WV 25314",329900.0
5748,17011.0,Camp Hill,PA,1641542400000.0,3.0,4.0,2712.0,SINGLE_FAMILY,RECENTLY_SOLD,0.27,acres,"12 Carleton Ct, Camp Hill, PA 17011",400000.0
16893,55412.0,Minneapolis,MN,1641542400000.0,2.0,2.0,2067.0,SINGLE_FAMILY,RECENTLY_SOLD,5227.2,sqft,"3914 Bryant Ave N, Minneapolis, MN 55412",198000.0
4731,30907.0,Augusta,GA,1641196800000.0,2.0,3.0,1578.0,SINGLE_FAMILY,RECENTLY_SOLD,0.32,acres,"3968 Fairfax St, Augusta, GA 30907",195000.0
22660,60110.0,Carpentersville,IL,1641283200000.0,3.0,3.0,1768.0,SINGLE_FAMILY,RECENTLY_SOLD,7200.468,sqft,"55 N Wisconsin St, Carpentersville, IL 60110",262500.0
21029,29582.0,North Myrtle Beach,SC,1641456000000.0,3.0,3.0,1651.0,TOWNHOUSE,RECENTLY_SOLD,0.0,sqft,"6095 Catalina Dr UNIT 1913, North Myrtle Beach, SC 29582",325000.0
8845,20180.0,Lovettsville,VA,1641542400000.0,4.0,4.0,3282.0,SINGLE_FAMILY,RECENTLY_SOLD,6098.4,sqft,"34 Lovett Dr, Lovettsville, VA 20180",500000.0
50,80229.0,Thornton,CO,1641542400000.0,4.0,5.0,3380.0,SINGLE_FAMILY,RECENTLY_SOLD,6028.0,sqft,"9380 Yucca Way, Thornton, CO 80229",625000.0
11921,3038.0,Derry,NH,1641456000000.0,2.0,2.0,1505.0,CONDO,RECENTLY_SOLD,0.0,sqft,"35L Tiger Tail Cir, Derry, NH 03038",315000.0
13173,52315.0,Newhall,IA,1640764800000.0,1.0,3.0,1692.0,SINGLE_FAMILY,RECENTLY_SOLD,0.28,acres,"113 1st Ave, Newhall, IA 52315",125000.0
11702,70816.0,Baton Rouge,LA,1640764800000.0,2.431612026216735,3.729905286061692,1624.0,SINGLE_FAMILY,RECENTLY_SOLD,1.0,acres,"1515 Tallwood Dr, Baton Rouge, LA 70816",223000.0
1686,52572.0,Moulton,IA,1641283200000.0,2.0,3.0,1220.0,SINGLE_FAMILY,RECENTLY_SOLD,0.49,acres,"312 N Main St, Moulton, IA 52572",116000.0
17703,8260.0,Wildwood,NJ,1640764800000.0,2.0,4.0,1517.0,CONDO,RECENTLY_SOLD,0.0,sqft,"235 E Montgomery Ave #A, Wildwood, NJ 08260",500000.0
4398,67410.0,Abilene,KS,1640851200000.0,2.0,5.0,2680.0,SINGLE_FAMILY,RECENTLY_SOLD,4.6061,acres,"2558 Highway 15, Abilene, KS 67410",259500.0
7413,99508.0,Anchorage,AK,1640764800000.0,1.0,3.0,1040.0,SINGLE_FAMILY,RECENTLY_SOLD,6080.0,sqft,"349 Park St, Anchorage, AK 99508",236300.0
9635,47446.0,Mitchell,IN,1640937600000.0,2.0,2.0,1068.0,SINGLE_FAMILY,RECENTLY_SOLD,1.4,acres,"1759 State Road 60 E, Mitchell, IN 47446",85000.0
8182,25404.0,Martinsburg,WV,1640678400000.0,3.0,4.0,3355.0,SINGLE_FAMILY,RECENTLY_SOLD,2.09,acres,"67 Dorset Dr, Martinsburg, WV 25404",525000.0
17157,82007.0,Cheyenne,WY,1640246400000.0,3.0,5.0,2640.0,SINGLE_FAMILY,RECENTLY_SOLD,6098.4,sqft,"612 Grape St, Cheyenne, WY 82007",496300.0
12169,54455.0,Mosinee,WI,1640937600000.0,3.0,3.0,2184.0,SINGLE_FAMILY,RECENTLY_SOLD,0.41,acres,"1202 Western Ave, Mosinee, WI 54455",160000.0
20818,55066.0,Red Wing,MN,1640764800000.0,2.0,2.0,1513.0,TOWNHOUSE,RECENTLY_SOLD,0.0,sqft,"1173 Hewitt Blvd, Red Wing, MN 55066",452847.0
5404,29673.0,Piedmont,SC,1640851200000.0,3.0,3.0,1817.0,TOWNHOUSE,RECENTLY_SOLD,0.0,sqft,"129 Muir Way LOT 13, Piedmont, SC 29673",236770.0
9626,50021.0,Ankeny,IA,1641196800000.0,3.0,2.0,1328.0,TOWNHOUSE,RECENTLY_SOLD,0.0,sqft,"5715 NE Lowell Ln, Ankeny, IA 50021",201516.0
8943,46201.0,Indianapolis,IN,1640851200000.0,2.0,3.0,2557.0,SINGLE_FAMILY,RECENTLY_SOLD,3484.8,sqft,"824 Eastern Ave, Indianapolis, IN 46201",215000.0
3198,99645.0,Palmer,AK,1639123200000.0,2.0,3.0,1313.0,SINGLE_FAMILY,RECENTLY_SOLD,0.4699954086317722,acres,"13715 E Field Ln, Palmer, AK 99645",297700.0
5254,40065.0,Shelbyville,KY,1641196800000.0,2.0,3.0,2008.0,SINGLE_FAMILY,RECENTLY_SOLD,5.01,acres,"370 Bob Jeff Rd, Shelbyville, KY 40065",376000.0
4224,6902.0,Stamford,CT,1641283200000.0,1.0,1.0,797.0,CONDO,RECENTLY_SOLD,0.0,sqft,"30 Glenbrook Rd APT 4B, Stamford, CT 06902",200000.0
10013,47130.0,Jeffersonville,IN,1640764800000.0,2.0,4.0,2007.0,SINGLE_FAMILY,RECENTLY_SOLD,0.22,acres,"2915 Winchester Rd, Jeffersonville, IN 47130",205000.0
20970,96797.0,Waipahu,HI,1640764800000.0,3.0,6.0,1616.0,SINGLE_FAMILY,RECENTLY_SOLD,5493.0,sqft,"94-1142 Awaiki St, Waipahu, HI 96797",1010000.0
22654,27526.0,Fuquay Varina,NC,1641542400000.0,2.0,3.0,1270.0,SINGLE_FAMILY,RECENTLY_SOLD,0.6900000000000001,acres,"4108 Harvest Glen Ct, Fuquay Varina, NC 27526",280000.0
4828,96744.0,Kaneohe,HI,1640246400000.0,1.0,3.0,920.0,SINGLE_FAMILY,RECENTLY_SOLD,7379.0,sqft,"45-673 Keneke St, Kaneohe, HI 96744",915000.0
17902,4015.0,Casco,ME,1640905104779.5823,1.0,2.0,1096.0,SINGLE_FAMILY,RECENTLY_SOLD,0.45,acres,"4 Garland Rd, Casco, ME 04015",316400.0
5027,14624.0,Rochester,NY,1641456000000.0,1.0,3.0,960.0,SINGLE_FAMILY,RECENTLY_SOLD,0.4599999999999999,acres,"6 Kaylin Dr, Rochester, NY 14624",130000.0
18049,35222.0,Birmingham,AL,1640851200000.0,3.0,4.0,2700.0,SINGLE_FAMILY,RECENTLY_SOLD,9565.0,sqft,"3525 8th Ave S, Birmingham, AL 35222",535000.0
17877,21013.0,Baldwin,MD,1641196800000.0,3.0,4.0,1920.0,SINGLE_FAMILY,PENDING,0.97,acres,"3102 Morningside Ct, Baldwin, MD 21013",599000.0
18087,80631.0,Greeley,CO,1641542400000.0,3.0,3.0,1313.0,SINGLE_FAMILY,RECENTLY_SOLD,7013.0,sqft,"3149 19th Ave, Greeley, CO 80631",362000.0
8583,97759.0,Sisters,OR,1641542400000.0,3.0,4.0,2208.0,SINGLE_FAMILY,RECENTLY_SOLD,2.3600091827364555,acres,"17278 Kent Rd, Sisters, OR 97759",635000.0
10368,70360.0,Houma,LA,1641456000000.0,1.0,2.0,723.0,SINGLE_FAMILY,RECENTLY_SOLD,7200.0,sqft,"1219 Schley St, Houma, LA 70360",113600.0
11968,80003.0,Westminster,CO,1641196800000.0,3.0,2.0,1522.0,TOWNHOUSE,RECENTLY_SOLD,0.0,sqft,"5543 W 72nd Pl, Westminster, CO 80003",465000.0
11229,34292.0,Venice,FL,1640937600000.0,2.0,3.0,3141.0,SINGLE_FAMILY,RECENTLY_SOLD,9583.2,sqft,"386 Otter Creek Dr, Venice, FL 34292",725000.0
21398,56042.0,Hartland,MN,1641456000000.0,1.0,2.0,816.0,SINGLE_FAMILY,PENDING,8276.4,sqft,"518 Main St, Hartland, MN 56042",128000.0
12064,39571.0,Pass Christian,MS,1639123200000.0,3.0,4.0,3244.0,SINGLE_FAMILY,RECENTLY_SOLD,4.4,acres,"9381 Benesheewah Trl, Pass Christian, MS 39571",500500.0
9303,55122.0,Eagan,MN,1641542400000.0,2.0,4.0,1374.0,SINGLE_FAMILY,PENDING,0.6,acres,"4854 Sky View Ct, Eagan, MN 55122",435100.0
